@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE SpanningCell		NUMERIC
@ATTRIBUTE AvgAlign		NUMERIC
@ATTRIBUTE AvgOverlap		NUMERIC
@ATTRIBUTE AvgChNumDiff		NUMERIC
@ATTRIBUTE AvgSimDataType	NUMERIC
@ATTRIBUTE AvgSimFontSize	NUMERIC
@ATTRIBUTE SimFontStyle		NUMERIC
@ATTRIBUTE SimContent		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
4,	13,	53,	0.13,	0.0,	0.03,	10.6,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
7,	4,	34,	0.29,	0.70,	0.0,	9.96,	0.0,	0.0,	0.14,	0.06,	0.0,	2.0,	1.0,	0.58,	0.14,	1.0,	1.0,	3.71,	HeaderDataClassification-1
8,	7,	58,	0.24,	0.06,	0.10,	11.2,	0.0,	0.0,	0.87,	0.0,	0.0,	1.37,	0.99,	0.85,	0.87,	1.0,	1.0,	0.87,	HeaderDataClassification-0
8,	10,	81,	0.20,	0.01,	0.06,	11.3,	0.0,	0.0,	1.0,	0.0,	0.0,	1.62,	0.99,	0.70,	0.87,	1.0,	1.0,	1.25,	HeaderDataClassification-0
8,	12,	99,	0.12,	0.03,	0.03,	11.3,	0.0,	0.0,	0.87,	0.0,	0.0,	1.25,	1.0,	0.89,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
8,	14,	115,	0.09,	0.02,	0.01,	11.3,	0.0,	0.0,	0.87,	0.0,	0.0,	1.5,	0.99,	0.77,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
8,	16,	131,	0.09,	0.02,	0.00,	11.3,	0.0,	0.0,	0.87,	0.0,	0.0,	1.37,	0.99,	0.85,	1.0,	1.0,	1.0,	0.37,	HeaderDataClassification-0
8,	18,	148,	0.09,	0.02,	0.0,	11.3,	0.0,	0.0,	0.87,	0.06,	0.0,	1.0,	0.87,	0.82,	0.87,	0.87,	0.87,	0.62,	HeaderDataClassification-0
7,	23,	161,	0.06,	0.01,	0.0,	11.5,	0.0,	0.0,	0.85,	0.06,	0.0,	1.0,	0.87,	0.82,	0.87,	0.87,	0.87,	0.62,	HeaderDataClassification-0
2,	7,	14,	0.0,	0.85,	0.14,	8.96,	0.0,	0.0,	0.0,	0.2,	0.0,	1.0,	0.99,	0.43,	0.5,	1.0,	1.0,	12.0,	HeaderDataClassification-1
3,	13,	39,	0.23,	0.28,	0.12,	11.9,	0.0,	0.0,	0.33,	0.2,	0.0,	0.66,	0.66,	0.46,	0.66,	0.66,	0.66,	3.0,	HeaderDataClassification-0
2,	32,	65,	0.09,	0.23,	0.07,	14.9,	0.0,	0.0,	0.0,	0.2,	0.0,	1.0,	1.0,	0.55,	0.5,	1.0,	1.0,	11.0,	HeaderDataClassification-0
3,	31,	94,	0.14,	0.11,	0.04,	13.9,	0.0,	0.0,	0.33,	0.2,	0.0,	1.0,	1.0,	0.55,	0.5,	1.0,	1.0,	11.0,	HeaderDataClassification-0
5,	3,	15,	0.26,	0.53,	0.2,	7.97,	0.0,	0.0,	0.0,	0.11,	0.0,	2.4,	0.6,	0.6,	0.0,	0.6,	0.6,	1.2,	HeaderDataClassification-1
4,	9,	36,	0.16,	0.22,	0.19,	9.96,	0.0,	0.0,	0.75,	0.0,	0.0,	1.75,	0.99,	0.91,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
4,	13,	53,	0.11,	0.11,	0.09,	10.4,	0.0,	0.0,	0.75,	0.0,	0.0,	1.75,	0.99,	0.93,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
4,	18,	73,	0.08,	0.09,	0.09,	10.5,	0.0,	0.0,	0.75,	0.14,	0.25,	2.75,	0.53,	0.50,	0.75,	0.75,	0.25,	4.25,	HeaderDataClassification-0
3,	31,	94,	0.03,	0.14,	0.04,	11.4,	0.66,	0.0,	0.33,	0.5,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
1,	101,	101,	0.0,	0.05,	0.00,	19.4,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.29,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
1,	125,	125,	0.0,	0.16,	0.02,	27.4,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.29,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
3,	6,	18,	0.05,	0.94,	0.0,	9.96,	1.0,	0.66,	0.0,	0.0,	0.0,	4.0,	1.0,	0.64,	0.33,	1.0,	0.0,	5.66,	HeaderDataClassification-1
3,	9,	28,	0.21,	0.14,	0.0,	13.2,	0.0,	0.0,	0.66,	0.0,	0.0,	2.0,	0.99,	0.88,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
3,	13,	40,	0.15,	0.15,	0.0,	14.3,	0.0,	0.0,	0.66,	0.0,	0.0,	2.0,	0.99,	0.83,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
3,	16,	49,	0.12,	0.06,	0.0,	14.7,	0.0,	0.0,	0.66,	0.0,	0.0,	2.0,	0.99,	0.73,	1.0,	1.0,	1.0,	3.66,	HeaderDataClassification-0
3,	23,	69,	0.08,	0.15,	0.04,	14.8,	0.0,	0.0,	0.66,	0.0,	0.0,	2.0,	0.99,	0.73,	1.0,	1.0,	1.0,	3.66,	HeaderDataClassification-0
2,	31,	63,	0.09,	0.61,	0.28,	6.27,	0.5,	0.0,	0.0,	0.55,	1.0,	14.0,	3.26,	0.80,	3.5,	3.29,	1.0,	126.,	HeaderDataClassification-1
7,	15,	108,	0.0,	0.38,	0.02,	7.87,	1.0,	0.0,	0.0,	0.07,	0.0,	1.71,	0.85,	0.45,	0.14,	0.85,	0.0,	5.71,	HeaderDataClassification-0
6,	21,	129,	0.11,	0.02,	0.02,	8.28,	0.0,	0.0,	0.83,	0.07,	0.0,	1.33,	0.99,	0.75,	1.0,	1.0,	0.33,	1.16,	HeaderDataClassification-0
7,	22,	157,	0.12,	0.03,	0.01,	8.15,	0.0,	0.57,	0.85,	0.07,	0.0,	1.42,	0.85,	0.57,	0.85,	0.85,	0.28,	2.0,	HeaderDataClassification-0
6,	30,	183,	0.07,	0.05,	0.01,	8.33,	0.0,	0.0,	0.83,	0.0,	0.0,	1.33,	1.0,	0.78,	1.0,	1.0,	1.0,	1.83,	HeaderDataClassification-0
6,	34,	204,	0.07,	0.01,	0.01,	8.36,	0.0,	0.0,	0.83,	0.07,	0.0,	2.0,	1.0,	0.78,	1.0,	1.0,	1.0,	1.33,	HeaderDataClassification-0
7,	33,	235,	0.07,	0.05,	0.00,	8.16,	0.0,	0.0,	0.71,	0.07,	0.0,	1.71,	0.85,	0.69,	0.85,	0.85,	0.85,	1.57,	HeaderDataClassification-0
6,	43,	261,	0.04,	0.03,	0.01,	8.33,	0.0,	0.0,	0.83,	0.0,	0.0,	1.5,	0.99,	0.66,	1.0,	1.0,	0.33,	2.33,	HeaderDataClassification-0
6,	47,	284,	0.06,	0.01,	0.00,	8.36,	0.0,	0.66,	0.83,	0.07,	0.0,	2.16,	0.99,	0.66,	0.33,	1.0,	0.33,	3.66,	HeaderDataClassification-0
7,	44,	310,	0.00,	0.05,	0.01,	8.16,	0.0,	0.0,	0.14,	0.07,	0.0,	1.71,	0.85,	0.62,	0.28,	0.85,	0.85,	3.42,	HeaderDataClassification-0
6,	56,	336,	0.03,	0.02,	0.00,	8.33,	0.0,	0.0,	0.83,	0.0,	0.0,	1.83,	1.0,	0.78,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
6,	59,	357,	0.04,	0.00,	0.00,	8.36,	0.0,	0.0,	0.83,	0.07,	0.0,	2.0,	0.99,	0.63,	0.33,	1.0,	1.0,	3.66,	HeaderDataClassification-0
7,	54,	384,	0.00,	0.04,	0.01,	8.16,	0.0,	0.0,	0.14,	0.07,	0.0,	1.71,	0.85,	0.66,	0.28,	0.85,	0.85,	3.28,	HeaderDataClassification-0
6,	68,	409,	0.02,	0.02,	0.00,	8.33,	0.0,	0.0,	0.83,	0.07,	0.0,	1.71,	0.85,	0.66,	0.28,	0.85,	0.85,	3.28,	HeaderDataClassification-0
7,	6,	45,	0.0,	0.93,	0.06,	6.97,	1.0,	0.0,	0.0,	0.07,	0.0,	1.71,	0.85,	0.45,	0.14,	0.85,	0.0,	5.71,	HeaderDataClassification-1
6,	11,	66,	0.22,	0.04,	0.04,	8.13,	0.0,	0.0,	0.83,	0.07,	0.0,	2.0,	1.0,	0.78,	1.0,	1.0,	1.0,	1.33,	HeaderDataClassification-0
7,	13,	91,	0.18,	0.06,	0.02,	8.13,	0.0,	0.0,	0.85,	0.07,	0.0,	1.71,	0.85,	0.69,	0.85,	0.85,	0.85,	1.57,	HeaderDataClassification-0
6,	19,	117,	0.11,	0.08,	0.02,	8.33,	0.0,	0.0,	0.83,	0.0,	0.0,	2.0,	0.99,	0.74,	1.0,	1.0,	1.0,	2.16,	HeaderDataClassification-0
6,	23,	139,	0.12,	0.02,	0.01,	8.36,	0.0,	0.0,	0.83,	0.07,	0.0,	1.83,	1.0,	0.81,	1.0,	1.0,	1.0,	1.16,	HeaderDataClassification-0
7,	24,	170,	0.09,	0.07,	0.01,	8.16,	0.0,	0.0,	0.71,	0.07,	0.0,	1.42,	0.85,	0.65,	0.85,	0.85,	0.85,	1.57,	HeaderDataClassification-0
6,	32,	195,	0.06,	0.05,	0.01,	8.33,	0.0,	0.0,	0.83,	0.0,	0.0,	1.5,	0.99,	0.63,	1.0,	1.0,	0.33,	2.5,	HeaderDataClassification-0
6,	36,	218,	0.08,	0.01,	0.00,	8.36,	0.0,	0.66,	0.83,	0.07,	0.0,	1.5,	0.99,	0.70,	1.0,	1.0,	0.33,	1.5,	HeaderDataClassification-0
7,	35,	246,	0.06,	0.04,	0.01,	8.16,	0.0,	0.0,	0.71,	0.07,	0.0,	1.14,	0.85,	0.72,	0.85,	0.85,	0.85,	1.28,	HeaderDataClassification-0
6,	45,	272,	0.04,	0.03,	0.01,	8.33,	0.0,	0.0,	0.83,	0.0,	0.0,	1.5,	0.99,	0.66,	1.0,	1.0,	0.33,	2.33,	HeaderDataClassification-0
6,	49,	295,	0.06,	0.01,	0.00,	8.36,	0.0,	0.66,	0.83,	0.07,	0.0,	2.16,	0.99,	0.66,	0.33,	1.0,	0.33,	3.66,	HeaderDataClassification-0
7,	46,	322,	0.00,	0.05,	0.01,	8.16,	0.0,	0.0,	0.14,	0.07,	0.0,	1.71,	0.85,	0.66,	0.28,	0.85,	0.85,	3.28,	HeaderDataClassification-0
6,	57,	347,	0.03,	0.02,	0.00,	8.33,	0.0,	0.0,	0.83,	0.07,	0.0,	1.71,	0.85,	0.66,	0.28,	0.85,	0.85,	3.28,	HeaderDataClassification-0
3,	13,	40,	0.0,	0.97,	0.02,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	3.0,	0.98,	0.55,	1.0,	1.0,	1.0,	18.6,	HeaderDataClassification-1
3,	37,	111,	0.00,	0.53,	0.09,	1.33,	0.0,	0.0,	0.0,	0.5,	0.0,	1.33,	0.31,	0.30,	0.33,	0.33,	0.33,	10.6,	HeaderDataClassification-0
1,	152,	152,	0.0,	0.23,	0.03,	2.33,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.17,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
1,	159,	159,	0.0,	0.04,	0.0,	3.33,	0.0,	0.0,	0.0,	0.5,	0.0,	4.0,	1.0,	0.25,	1.0,	1.0,	1.0,	26.0,	HeaderDataClassification-0
3,	71,	215,	0.00,	0.21,	0.03,	2.11,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.67,	1.0,	1.0,	1.0,	17.6,	HeaderDataClassification-0
3,	98,	296,	0.00,	0.22,	0.04,	1.70,	0.0,	0.0,	0.0,	0.5,	0.0,	1.33,	0.31,	0.32,	0.33,	0.33,	0.33,	12.6,	HeaderDataClassification-0
1,	340,	340,	0.0,	0.09,	0.03,	2.70,	0.0,	0.0,	0.0,	0.5,	0.0,	4.0,	0.98,	1.0,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
3,	141,	425,	0.00,	0.16,	0.03,	1.90,	0.0,	0.0,	0.0,	0.5,	0.0,	1.33,	0.33,	0.30,	0.33,	0.33,	0.33,	12.3,	HeaderDataClassification-0
1,	465,	465,	0.0,	0.06,	0.02,	2.90,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.17,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
1,	472,	472,	0.0,	0.01,	0.0,	3.90,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.1,	1.0,	1.0,	1.0,	65.0,	HeaderDataClassification-0
1,	542,	542,	0.0,	0.10,	0.02,	4.90,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.1,	1.0,	1.0,	1.0,	65.0,	HeaderDataClassification-0
7,	4,	32,	0.0,	1.0,	0.0,	1.0,	0.0,	0.0,	0.0,	0.16,	0.0,	2.28,	0.99,	0.35,	1.0,	1.0,	1.0,	18.0,	HeaderDataClassification-1
5,	19,	96,	0.40,	0.06,	0.19,	1.2,	0.0,	0.0,	0.0,	0.0,	0.2,	3.4,	1.17,	0.83,	1.4,	1.4,	1.4,	13.8,	HeaderDataClassification-0
5,	32,	164,	0.24,	0.04,	0.12,	1.24,	0.0,	0.0,	0.0,	0.11,	0.2,	2.2,	1.09,	0.76,	1.2,	1.2,	1.2,	12.0,	HeaderDataClassification-0
4,	58,	234,	0.17,	0.03,	0.08,	1.31,	0.0,	0.0,	0.0,	0.0,	0.25,	4.0,	1.32,	0.71,	1.5,	1.5,	1.5,	32.0,	HeaderDataClassification-0
4,	75,	301,	0.13,	0.01,	0.06,	1.32,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.66,	1.0,	1.0,	1.0,	16.0,	HeaderDataClassification-0
3,	124,	372,	0.11,	0.01,	0.05,	1.44,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.94,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
3,	147,	441,	0.09,	0.01,	0.04,	1.48,	0.0,	0.0,	0.0,	0.14,	0.33,	2.33,	1.31,	0.91,	1.33,	1.33,	1.33,	18.6,	HeaderDataClassification-0
4,	127,	511,	0.08,	0.01,	0.04,	1.37,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.64,	1.0,	1.0,	1.0,	16.0,	HeaderDataClassification-0
3,	193,	580,	0.07,	0.00,	0.03,	1.45,	0.0,	0.0,	0.0,	0.14,	0.33,	2.33,	1.33,	0.88,	1.33,	1.33,	1.33,	19.6,	HeaderDataClassification-0
4,	162,	648,	0.06,	0.00,	0.03,	1.36,	0.0,	0.0,	0.0,	0.14,	0.0,	1.75,	0.99,	0.70,	1.0,	1.0,	1.0,	15.7,	HeaderDataClassification-0
3,	240,	720,	0.05,	0.00,	0.03,	1.45,	0.0,	0.0,	0.0,	0.4,	0.33,	6.33,	2.33,	0.93,	2.33,	2.33,	2.33,	76.0,	HeaderDataClassification-0
7,	111,	781,	0.04,	0.00,	0.02,	1.20,	0.0,	0.0,	0.0,	0.27,	0.0,	2.28,	0.99,	0.54,	1.0,	1.0,	1.0,	20.1,	HeaderDataClassification-0
4,	212,	850,	0.04,	0.00,	0.02,	1.30,	0.0,	0.0,	0.0,	0.14,	0.0,	1.75,	0.99,	0.64,	1.0,	1.0,	1.0,	15.7,	HeaderDataClassification-0
3,	306,	919,	0.04,	0.00,	0.02,	1.43,	0.0,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.89,	1.33,	1.33,	1.33,	20.6,	HeaderDataClassification-0
4,	247,	988,	0.04,	0.00,	0.02,	1.35,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.74,	1.0,	1.0,	1.0,	14.2,	HeaderDataClassification-0
3,	353,	1059,	0.03,	0.00,	0.02,	1.45,	0.0,	0.0,	0.0,	0.25,	0.33,	3.66,	1.66,	0.94,	1.66,	1.66,	1.66,	39.3,	HeaderDataClassification-0
5,	224,	1121,	0.03,	0.00,	0.01,	1.29,	0.0,	0.0,	0.0,	0.11,	0.2,	2.8,	0.98,	0.86,	1.2,	1.2,	1.2,	9.0,	HeaderDataClassification-0
4,	298,	1192,	0.03,	0.00,	0.01,	1.32,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.71,	1.0,	1.0,	1.0,	15.5,	HeaderDataClassification-0
3,	421,	1264,	0.03,	0.00,	0.01,	1.44,	0.0,	0.0,	0.0,	0.0,	0.33,	2.66,	1.15,	0.85,	1.33,	1.33,	1.33,	24.0,	HeaderDataClassification-0
3,	445,	1337,	0.03,	0.00,	0.01,	1.48,	0.0,	0.0,	0.0,	0.14,	0.66,	4.66,	1.39,	0.93,	1.66,	1.66,	1.66,	29.0,	HeaderDataClassification-0
4,	349,	1398,	0.02,	0.00,	0.01,	1.37,	0.0,	0.0,	0.0,	0.14,	0.0,	1.75,	0.99,	0.59,	1.0,	1.0,	1.0,	16.7,	HeaderDataClassification-0
3,	490,	1470,	0.02,	0.00,	0.01,	1.45,	0.0,	0.0,	0.0,	0.14,	0.33,	2.33,	1.33,	0.83,	1.33,	1.33,	1.33,	25.3,	HeaderDataClassification-0
4,	383,	1532,	0.02,	0.00,	0.01,	1.36,	0.0,	0.0,	0.0,	0.14,	0.0,	1.75,	1.0,	0.67,	1.0,	1.0,	1.0,	18.0,	HeaderDataClassification-0
3,	534,	1602,	0.02,	0.00,	0.01,	1.45,	0.0,	0.0,	0.0,	0.14,	0.33,	4.0,	1.48,	0.84,	1.66,	1.66,	1.66,	40.3,	HeaderDataClassification-0
4,	416,	1666,	0.02,	0.00,	0.01,	1.36,	0.0,	0.0,	0.0,	0.11,	0.5,	3.25,	1.44,	0.58,	1.0,	1.5,	1.5,	22.7,	HeaderDataClassification-0
5,	343,	1716,	0.01,	0.00,	0.00,	1.27,	0.0,	0.0,	0.4,	0.0,	0.2,	2.4,	1.12,	0.69,	0.8,	1.2,	1.2,	13.0,	HeaderDataClassification-0
5,	356,	1781,	0.02,	0.00,	0.01,	1.25,	0.0,	0.0,	0.0,	0.11,	0.0,	1.6,	0.99,	0.73,	1.0,	1.0,	1.0,	11.0,	HeaderDataClassification-0
4,	462,	1850,	0.02,	0.00,	0.01,	1.31,	0.0,	0.0,	0.0,	0.0,	0.25,	2.25,	1.10,	0.82,	1.25,	1.25,	1.25,	12.2,	HeaderDataClassification-0
4,	479,	1916,	0.02,	0.00,	0.01,	1.32,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.69,	1.0,	1.0,	1.0,	15.5,	HeaderDataClassification-0
3,	661,	1985,	0.02,	0.00,	0.01,	1.44,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.90,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
3,	685,	2056,	0.02,	0.00,	0.01,	1.48,	0.0,	0.0,	0.0,	0.25,	0.33,	3.0,	1.66,	0.92,	1.66,	1.66,	1.66,	39.3,	HeaderDataClassification-0
5,	424,	2122,	0.01,	0.00,	0.00,	1.29,	0.0,	0.0,	0.0,	0.11,	0.0,	1.6,	0.97,	0.76,	1.0,	1.0,	1.0,	5.0,	HeaderDataClassification-0
4,	547,	2190,	0.01,	0.00,	0.00,	1.32,	0.0,	0.0,	0.0,	0.11,	0.25,	3.75,	1.32,	0.93,	1.5,	1.5,	1.5,	15.5,	HeaderDataClassification-0
5,	450,	2254,	0.01,	0.00,	0.00,	1.26,	0.0,	0.0,	0.0,	0.25,	0.0,	1.8,	0.99,	0.54,	1.0,	1.0,	1.0,	22.8,	HeaderDataClassification-0
3,	774,	2323,	0.01,	0.00,	0.00,	1.42,	0.0,	0.0,	0.0,	0.14,	0.33,	2.33,	1.33,	0.85,	1.33,	1.33,	1.33,	21.3,	HeaderDataClassification-0
4,	598,	2392,	0.01,	0.00,	0.00,	1.35,	0.0,	0.0,	0.0,	0.14,	0.0,	1.75,	0.99,	0.57,	1.0,	1.0,	1.0,	16.0,	HeaderDataClassification-0
3,	819,	2459,	0.01,	0.00,	0.00,	1.45,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.91,	1.0,	1.0,	1.0,	1.33,	HeaderDataClassification-0
3,	842,	2527,	0.01,	0.00,	0.00,	1.48,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.91,	1.0,	1.0,	1.0,	1.33,	HeaderDataClassification-0
7,	4,	32,	0.0,	1.0,	0.0,	1.0,	0.0,	0.0,	0.0,	0.4,	0.0,	2.71,	0.99,	0.21,	1.0,	1.0,	1.0,	31.4,	HeaderDataClassification-1
3,	34,	102,	0.41,	0.05,	0.21,	1.33,	0.0,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.88,	1.33,	1.33,	1.33,	8.33,	HeaderDataClassification-0
4,	43,	172,	0.23,	0.04,	0.12,	1.33,	0.0,	0.0,	0.0,	0.33,	0.0,	2.0,	0.99,	0.46,	1.0,	1.0,	1.0,	17.7,	HeaderDataClassification-0
2,	123,	246,	0.17,	0.03,	0.09,	1.66,	0.0,	0.0,	0.0,	0.5,	1.0,	7.0,	2.99,	0.84,	3.0,	3.0,	3.0,	86.5,	HeaderDataClassification-0
6,	51,	309,	0.12,	0.01,	0.06,	1.27,	0.0,	0.0,	0.0,	0.33,	0.0,	2.16,	0.99,	0.42,	1.0,	1.0,	1.0,	23.5,	HeaderDataClassification-0
3,	126,	380,	0.11,	0.01,	0.05,	1.42,	0.0,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.93,	1.33,	1.33,	1.33,	16.6,	HeaderDataClassification-0
4,	112,	448,	0.09,	0.01,	0.04,	1.35,	0.0,	0.0,	0.0,	0.0,	0.25,	1.75,	1.25,	0.62,	1.25,	1.25,	1.25,	18.0,	HeaderDataClassification-0
4,	129,	516,	0.07,	0.01,	0.04,	1.33,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.60,	1.0,	1.0,	1.0,	8.25,	HeaderDataClassification-0
3,	195,	585,	0.07,	0.00,	0.03,	1.44,	0.0,	0.0,	0.0,	0.25,	0.33,	3.0,	1.66,	0.85,	1.66,	1.66,	1.66,	31.3,	HeaderDataClassification-0
5,	130,	650,	0.06,	0.00,	0.03,	1.28,	0.0,	0.0,	0.0,	0.25,	0.0,	1.8,	0.99,	0.54,	1.0,	1.0,	1.0,	19.6,	HeaderDataClassification-0
3,	240,	722,	0.05,	0.00,	0.03,	1.42,	0.0,	0.0,	0.0,	0.4,	0.66,	5.66,	2.33,	0.90,	2.33,	2.33,	2.33,	53.3,	HeaderDataClassification-0
7,	112,	785,	0.04,	0.00,	0.02,	1.20,	0.0,	0.0,	0.0,	0.4,	0.0,	2.42,	0.99,	0.38,	1.0,	1.0,	1.0,	23.7,	HeaderDataClassification-0
3,	285,	857,	0.04,	0.00,	0.02,	1.40,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.85,	1.0,	1.0,	1.0,	2.33,	HeaderDataClassification-0
3,	308,	925,	0.04,	0.00,	0.02,	1.46,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.88,	1.0,	1.0,	1.0,	3.0,	HeaderDataClassification-0
3,	332,	996,	0.04,	0.00,	0.02,	1.48,	0.0,	0.0,	0.0,	0.25,	0.66,	2.33,	1.66,	0.95,	1.66,	1.66,	1.66,	23.0,	HeaderDataClassification-0
5,	212,	1063,	0.03,	0.00,	0.01,	1.29,	0.0,	0.0,	0.0,	0.25,	0.0,	1.8,	0.94,	0.60,	1.0,	1.0,	1.0,	12.6,	HeaderDataClassification-0
3,	377,	1131,	0.03,	0.00,	0.01,	1.43,	0.0,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.86,	1.33,	1.33,	1.33,	17.3,	HeaderDataClassification-0
4,	300,	1202,	0.03,	0.00,	0.01,	1.35,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.68,	1.0,	1.0,	1.0,	12.7,	HeaderDataClassification-0
3,	424,	1273,	0.03,	0.00,	0.01,	1.45,	0.0,	0.0,	0.0,	0.0,	0.33,	2.0,	1.33,	0.60,	1.33,	1.33,	1.33,	28.3,	HeaderDataClassification-0
3,	448,	1346,	0.03,	0.00,	0.01,	1.48,	0.0,	0.0,	0.0,	0.14,	0.66,	3.33,	1.54,	0.77,	1.66,	1.66,	1.66,	28.6,	HeaderDataClassification-0
4,	352,	1410,	0.02,	0.00,	0.01,	1.37,	0.0,	0.0,	0.0,	0.0,	0.25,	2.25,	1.08,	0.84,	1.25,	1.25,	1.25,	8.5,	HeaderDataClassification-0
4,	370,	1480,	0.02,	0.00,	0.01,	1.34,	0.0,	0.0,	0.0,	0.0,	0.25,	2.25,	1.10,	0.86,	1.25,	1.25,	1.25,	11.0,	HeaderDataClassification-0
4,	386,	1546,	0.02,	0.00,	0.01,	1.33,	0.0,	0.0,	0.0,	0.11,	0.25,	2.0,	1.24,	0.94,	1.25,	1.25,	1.25,	10.7,	HeaderDataClassification-0
5,	322,	1611,	0.02,	0.00,	0.01,	1.26,	0.0,	0.0,	0.0,	0.25,	0.0,	1.8,	0.99,	0.57,	1.0,	1.0,	1.0,	19.2,	HeaderDataClassification-0
3,	560,	1681,	0.02,	0.00,	0.01,	1.42,	0.0,	0.0,	0.0,	0.33,	0.66,	6.66,	2.12,	0.63,	1.0,	2.33,	2.33,	63.6,	HeaderDataClassification-0
6,	287,	1725,	0.01,	0.00,	0.00,	1.23,	0.0,	0.0,	0.66,	0.33,	0.16,	3.33,	1.06,	0.34,	0.5,	1.16,	1.16,	31.8,	HeaderDataClassification-0
3,	599,	1797,	0.02,	0.00,	0.01,	1.41,	0.0,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.94,	1.33,	1.33,	1.33,	17.6,	HeaderDataClassification-0
4,	466,	1866,	0.02,	0.00,	0.01,	1.35,	0.0,	0.0,	0.0,	0.0,	0.25,	1.75,	1.24,	0.60,	1.25,	1.25,	1.25,	18.5,	HeaderDataClassification-0
4,	483,	1932,	0.02,	0.00,	0.01,	1.33,	0.0,	0.0,	0.0,	0.33,	0.0,	2.0,	0.99,	0.43,	1.0,	1.0,	1.0,	35.0,	HeaderDataClassification-0
2,	1001,	2003,	0.02,	0.00,	0.01,	1.66,	0.0,	0.0,	0.0,	0.2,	0.5,	2.0,	1.5,	0.84,	1.5,	1.5,	1.5,	36.0,	HeaderDataClassification-0
3,	691,	2074,	0.02,	0.00,	0.01,	1.55,	0.0,	0.0,	0.0,	0.14,	0.33,	1.66,	1.33,	0.92,	1.33,	1.33,	1.33,	17.3,	HeaderDataClassification-0
4,	535,	2141,	0.01,	0.00,	0.00,	1.38,	0.0,	0.0,	0.0,	0.14,	0.0,	1.25,	0.99,	0.69,	1.0,	1.0,	1.0,	12.5,	HeaderDataClassification-0
